2016-02-13 01:37:47,-2.00,-4.30,1009.67,624,635
2016-02-13 01:37:55,-2.00,-4.30,1009.72,622,635
2016-02-13 01:38:03,-2.00,-4.30,1009.72,621,635
2016-02-13 01:38:11,-2.00,-4.30,1009.76,621,635
2016-02-13 01:38:19,-2.00,-4.30,1009.71,621,635
2016-02-13 01:38:27,-2.00,-4.30,1009.75,624,635
2016-02-13 01:38:35,-2.00,-4.30,1009.76,624,635
2016-02-13 01:38:43,-2.00,-4.30,1009.75,621,635
2016-02-13 01:38:51,-2.00,-4.30,1009.79,623,635
2016-02-13 01:38:59,-2.00,-4.30,1009.76,624,635
2016-02-13 01:39:08,-2.00,-4.30,1009.68,621,635
2016-02-13 01:39:16,-2.00,-4.30,1009.85,623,635
