# ut, nt, rtc_temp, A0, voltage
1455110679,2016-02-10 13:24:39, 6.00,404,516
1455110687,2016-02-10 13:24:47, 6.00,405,517
1455110695,2016-02-10 13:24:55, 6.00,405,516
1455110703,2016-02-10 13:25:03, 6.00,407,517
1455110711,2016-02-10 13:25:11, 6.00,406,516
1455110719,2016-02-10 13:25:19, 6.00,405,517
1455110727,2016-02-10 13:25:27, 6.00,405,516
1455110735,2016-02-10 13:25:35, 6.00,405,516
1455110743,2016-02-10 13:25:43, 6.00,405,515
1455110751,2016-02-10 13:25:51, 6.00,405,516
1455110759,2016-02-10 13:25:59, 6.00,402,516
1455110767,2016-02-10 13:26:07, 6.00,404,516
1455110775,2016-02-10 13:26:15, 6.00,406,516
1455110783,2016-02-10 13:26:23, 6.00,404,515
1455110792,2016-02-10 13:26:32, 6.00,406,516
1455110800,2016-02-10 13:26:40, 6.00,405,515
1455110808,2016-02-10 13:26:48, 6.00,405,516
1455110816,2016-02-10 13:26:56, 6.00,405,516
1455110824,2016-02-10 13:27:04, 6.00,405,517
1455110832,2016-02-10 13:27:12, 6.25,403,516
1455110840,2016-02-10 13:27:20, 6.25,403,515
1455110848,2016-02-10 13:27:28, 6.25,402,516
1455110856,2016-02-10 13:27:36, 6.25,402,517
1455110864,2016-02-10 13:27:44, 6.25,402,516
1455110872,2016-02-10 13:27:52, 6.25,403,515
1455110880,2016-02-10 13:28:00, 6.25,403,515
1455110888,2016-02-10 13:28:08, 6.25,402,516
1455110896,2016-02-10 13:28:16, 6.25,405,516
1455110905,2016-02-10 13:28:25, 6.25,403,515
1455110913,2016-02-10 13:28:33, 6.25,411,517
1455110921,2016-02-10 13:28:41, 6.25,406,515
1455110929,2016-02-10 13:28:49, 6.25,405,515
1455110937,2016-02-10 13:28:57, 6.25,403,516
1455110945,2016-02-10 13:29:05, 6.25,403,516
1455110953,2016-02-10 13:29:13, 6.25,404,516
1455110961,2016-02-10 13:29:21, 6.50,402,515
1455110969,2016-02-10 13:29:29, 6.50,402,515
1455110977,2016-02-10 13:29:37, 6.50,405,516
1455110985,2016-02-10 13:29:45, 6.50,401,515
1455110993,2016-02-10 13:29:53, 6.50,402,517
1455111001,2016-02-10 13:30:01, 6.50,404,516
1455111009,2016-02-10 13:30:09, 6.50,402,515
1455111018,2016-02-10 13:30:18, 6.50,404,516
1455111026,2016-02-10 13:30:26, 6.50,404,517
1455111034,2016-02-10 13:30:34, 6.50,405,516
1455111042,2016-02-10 13:30:42, 6.50,401,515
1455111050,2016-02-10 13:30:50, 6.50,404,517
1455111058,2016-02-10 13:30:58, 6.50,403,517
1455111066,2016-02-10 13:31:06, 6.50,398,517
1455111074,2016-02-10 13:31:14, 6.50,398,516
1455111082,2016-02-10 13:31:22, 6.50,401,516
1455111090,2016-02-10 13:31:30, 6.50,401,515
1455111098,2016-02-10 13:31:38, 6.50,402,516
1455111106,2016-02-10 13:31:46, 6.50,399,517
1455111114,2016-02-10 13:31:54, 6.50,402,517
1455111122,2016-02-10 13:32:02, 6.50,402,516
1455111131,2016-02-10 13:32:11, 6.50,401,516
1455111139,2016-02-10 13:32:19, 6.50,403,517
1455111147,2016-02-10 13:32:27, 6.50,403,515
1455111155,2016-02-10 13:32:35, 6.50,404,517
1455111163,2016-02-10 13:32:43, 6.50,404,517
1455111171,2016-02-10 13:32:51, 6.50,403,517
1455111179,2016-02-10 13:32:59, 6.50,404,517
1455111187,2016-02-10 13:33:07, 6.50,403,515
1455111195,2016-02-10 13:33:15, 6.50,402,515
1455111203,2016-02-10 13:33:23, 6.50,402,515
1455111211,2016-02-10 13:33:31, 6.50,402,516
1455111219,2016-02-10 13:33:39, 6.25,401,516
1455111227,2016-02-10 13:33:47, 6.25,402,515
1455111235,2016-02-10 13:33:55, 6.25,402,517
1455111244,2016-02-10 13:34:04, 6.25,401,516
1455111252,2016-02-10 13:34:12, 6.25,402,516
1455111260,2016-02-10 13:34:20, 6.25,402,515
1455111268,2016-02-10 13:34:28, 6.25,402,515
1455111276,2016-02-10 13:34:36, 6.25,405,517
1455111284,2016-02-10 13:34:44, 6.00,404,515
1455111292,2016-02-10 13:34:52, 6.00,404,515
1455111300,2016-02-10 13:35:00, 6.00,403,515
1455111308,2016-02-10 13:35:08, 6.00,405,515
1455111316,2016-02-10 13:35:16, 6.00,405,516
1455111324,2016-02-10 13:35:24, 6.00,405,517
1455111332,2016-02-10 13:35:32, 6.00,403,516
1455111340,2016-02-10 13:35:40, 6.00,404,517
1455111348,2016-02-10 13:35:48, 6.00,405,517
1455111357,2016-02-10 13:35:57, 6.00,404,515
1455111365,2016-02-10 13:36:05, 6.00,403,517
1455111373,2016-02-10 13:36:13, 6.00,401,516
1455111381,2016-02-10 13:36:21, 6.00,403,515
1455111389,2016-02-10 13:36:29, 6.00,403,517
1455111397,2016-02-10 13:36:37, 6.00,405,516
1455111405,2016-02-10 13:36:45, 5.75,403,515
1455111413,2016-02-10 13:36:53, 5.75,405,517
1455111421,2016-02-10 13:37:01, 5.75,404,517
1455111429,2016-02-10 13:37:09, 5.75,405,515
1455111437,2016-02-10 13:37:17, 5.75,404,517
1455111445,2016-02-10 13:37:25, 5.75,404,516
1455111453,2016-02-10 13:37:33, 5.75,402,516
1455111461,2016-02-10 13:37:41, 5.75,404,515
1455111470,2016-02-10 13:37:50, 5.75,392,515
1455111478,2016-02-10 13:37:58, 5.75,402,516
1455111486,2016-02-10 13:38:06, 5.75,405,516
1455111494,2016-02-10 13:38:14, 5.75,406,515
1455111502,2016-02-10 13:38:22, 5.75,403,517
1455111510,2016-02-10 13:38:30, 5.75,403,516
1455111518,2016-02-10 13:38:38, 5.75,403,515
1455111526,2016-02-10 13:38:46, 5.75,402,515
1455111534,2016-02-10 13:38:54, 5.75,405,516
1455111542,2016-02-10 13:39:02, 5.75,403,515
1455111550,2016-02-10 13:39:10, 5.75,403,515
1455111558,2016-02-10 13:39:18, 5.75,404,516
1455111566,2016-02-10 13:39:26, 5.75,405,515
1455111574,2016-02-10 13:39:34, 5.75,403,516
1455111583,2016-02-10 13:39:43, 5.75,403,515
1455111591,2016-02-10 13:39:51, 5.75,404,516
1455111599,2016-02-10 13:39:59, 5.75,406,516
1455111607,2016-02-10 13:40:07, 5.75,405,515
1455111615,2016-02-10 13:40:15, 5.75,402,517
1455111623,2016-02-10 13:40:23, 5.75,403,516
1455111631,2016-02-10 13:40:31, 5.75,406,516
1455111639,2016-02-10 13:40:39, 5.75,403,516
1455111647,2016-02-10 13:40:47, 5.75,406,516
1455111655,2016-02-10 13:40:55, 5.75,405,516
1455111663,2016-02-10 13:41:03, 5.50,403,516
1455111671,2016-02-10 13:41:11, 5.50,413,516
1455111679,2016-02-10 13:41:19, 5.50,406,517
1455111687,2016-02-10 13:41:27, 5.50,404,516
1455111696,2016-02-10 13:41:36, 5.50,406,517
1455111704,2016-02-10 13:41:44, 5.50,404,517
1455111712,2016-02-10 13:41:52, 5.50,405,517
1455111720,2016-02-10 13:42:00, 5.50,405,516
1455111728,2016-02-10 13:42:08, 5.50,404,516
1455111736,2016-02-10 13:42:16, 5.50,403,516
1455111744,2016-02-10 13:42:24, 5.50,403,516
1455111752,2016-02-10 13:42:32, 5.50,404,517
1455111760,2016-02-10 13:42:40, 5.50,404,515
1455111768,2016-02-10 13:42:48, 5.50,403,515
1455111776,2016-02-10 13:42:56, 5.50,404,515
1455111784,2016-02-10 13:43:04, 5.50,406,515
1455111792,2016-02-10 13:43:12, 5.50,404,517
1455111800,2016-02-10 13:43:20, 5.50,404,516
1455111809,2016-02-10 13:43:29, 5.50,406,515
1455111817,2016-02-10 13:43:37, 5.50,406,516
1455111825,2016-02-10 13:43:45, 5.50,403,516
1455111833,2016-02-10 13:43:53, 5.50,404,515
1455111841,2016-02-10 13:44:01, 5.50,400,516
1455111849,2016-02-10 13:44:09, 5.50,405,516
1455111857,2016-02-10 13:44:17, 5.50,407,515
1455111865,2016-02-10 13:44:25, 5.50,407,516
1455111873,2016-02-10 13:44:33, 5.50,404,515
1455111881,2016-02-10 13:44:41, 5.50,403,517
1455111889,2016-02-10 13:44:49, 5.50,404,516
1455111897,2016-02-10 13:44:57, 5.50,403,516
1455111905,2016-02-10 13:45:05, 5.50,404,516
1455111913,2016-02-10 13:45:13, 5.50,404,516
1455111922,2016-02-10 13:45:22, 5.50,405,515
1455111930,2016-02-10 13:45:30, 5.50,405,516
1455111938,2016-02-10 13:45:38, 5.50,407,515
1455111946,2016-02-10 13:45:46, 5.50,407,516
1455111954,2016-02-10 13:45:54, 5.50,406,516
1455111962,2016-02-10 13:46:02, 5.50,405,517
1455111970,2016-02-10 13:46:10, 5.50,403,517
1455111978,2016-02-10 13:46:18, 5.50,405,517
1455111986,2016-02-10 13:46:26, 5.50,403,515
1455111994,2016-02-10 13:46:34, 5.50,403,515
1455112002,2016-02-10 13:46:42, 5.50,406,516
1455112010,2016-02-10 13:46:50, 5.50,403,515
1455112018,2016-02-10 13:46:58, 5.50,401,516
1455112027,2016-02-10 13:47:07, 5.50,402,515
1455112035,2016-02-10 13:47:15, 5.50,401,516
1455112043,2016-02-10 13:47:23, 5.50,403,515
1455112051,2016-02-10 13:47:31, 5.50,405,516
1455112059,2016-02-10 13:47:39, 5.50,408,517
1455112067,2016-02-10 13:47:47, 5.50,407,515
1455112075,2016-02-10 13:47:55, 5.50,404,516
1455112083,2016-02-10 13:48:03, 5.50,405,516
1455112091,2016-02-10 13:48:11, 5.50,403,517
1455112099,2016-02-10 13:48:19, 5.50,404,515
1455112107,2016-02-10 13:48:27, 5.50,392,515
1455112115,2016-02-10 13:48:35, 5.25,402,515
1455112123,2016-02-10 13:48:43, 5.25,402,516
1455112131,2016-02-10 13:48:51, 5.25,405,517
1455112140,2016-02-10 13:49:00, 5.25,403,516
1455112148,2016-02-10 13:49:08, 5.25,403,516
1455112156,2016-02-10 13:49:16, 5.25,405,517
1455112164,2016-02-10 13:49:24, 5.25,404,516
1455112172,2016-02-10 13:49:32, 5.25,405,515
1455112180,2016-02-10 13:49:40, 5.25,409,517
1455112188,2016-02-10 13:49:48, 5.25,404,515
1455112196,2016-02-10 13:49:56, 5.25,403,516
1455112204,2016-02-10 13:50:04, 5.25,402,515
1455112212,2016-02-10 13:50:12, 5.25,405,517
1455112220,2016-02-10 13:50:20, 5.25,404,516
1455112228,2016-02-10 13:50:28, 5.25,403,517
1455112236,2016-02-10 13:50:36, 5.25,404,516
1455112244,2016-02-10 13:50:44, 5.25,404,515
1455112252,2016-02-10 13:50:52, 5.25,404,517
1455112261,2016-02-10 13:51:01, 5.25,403,516
1455112269,2016-02-10 13:51:09, 5.25,404,516
1455112277,2016-02-10 13:51:17, 5.25,402,515
1455112285,2016-02-10 13:51:25, 5.25,405,515
1455112293,2016-02-10 13:51:33, 5.25,406,517
1455112301,2016-02-10 13:51:41, 5.25,406,516
1455112309,2016-02-10 13:51:49, 5.25,405,517
1455112317,2016-02-10 13:51:57, 5.25,403,516
1455112325,2016-02-10 13:52:05, 5.25,402,515
1455112333,2016-02-10 13:52:13, 5.25,402,516
1455112341,2016-02-10 13:52:21, 5.25,405,516
1455112349,2016-02-10 13:52:29, 5.25,403,517
1455112357,2016-02-10 13:52:37, 5.25,405,517
1455112365,2016-02-10 13:52:45, 5.25,402,516
1455112374,2016-02-10 13:52:54, 5.25,404,515
1455112382,2016-02-10 13:53:02, 5.25,404,515
1455112390,2016-02-10 13:53:10, 5.25,405,516
1455112398,2016-02-10 13:53:18, 5.25,402,516
1455112406,2016-02-10 13:53:26, 5.25,402,516
1455112414,2016-02-10 13:53:34, 5.25,402,515
1455112422,2016-02-10 13:53:42, 5.25,403,517
1455112430,2016-02-10 13:53:50, 5.25,404,515
1455112438,2016-02-10 13:53:58, 5.25,404,515
1455112446,2016-02-10 13:54:06, 5.25,403,517
1455112454,2016-02-10 13:54:14, 5.25,404,517
1455112462,2016-02-10 13:54:22, 5.25,403,517
1455112470,2016-02-10 13:54:30, 5.25,403,517
1455112478,2016-02-10 13:54:38, 5.25,403,517
1455112487,2016-02-10 13:54:47, 5.25,402,515
1455112495,2016-02-10 13:54:55, 5.25,405,516
1455112503,2016-02-10 13:55:03, 5.25,405,514
1455112511,2016-02-10 13:55:11, 5.25,402,516
1455112519,2016-02-10 13:55:19, 5.25,406,516
1455112527,2016-02-10 13:55:27, 5.25,405,516
1455112535,2016-02-10 13:55:35, 5.25,403,516
1455112543,2016-02-10 13:55:43, 5.25,405,515
1455112551,2016-02-10 13:55:51, 5.25,404,517
1455112559,2016-02-10 13:55:59, 5.25,405,515
1455112567,2016-02-10 13:56:07, 5.25,355,516
1455112575,2016-02-10 13:56:15, 5.25,470,515
1455112583,2016-02-10 13:56:23, 5.25,444,517
1455112592,2016-02-10 13:56:32, 5.25,597,516
1455112600,2016-02-10 13:56:40, 5.25,353,517
1455112608,2016-02-10 13:56:48, 5.25,415,517
1455112616,2016-02-10 13:56:56, 5.25,431,517
1455112624,2016-02-10 13:57:04, 8.25,418,516
1455112632,2016-02-10 13:57:12, 8.25,412,516
1455112640,2016-02-10 13:57:20, 8.25,410,517
1455112648,2016-02-10 13:57:28, 8.25,401,516
1455112656,2016-02-10 13:57:36, 8.25,404,515
1455112664,2016-02-10 13:57:44, 8.25,399,517
1455112672,2016-02-10 13:57:52, 8.25,401,516
1455112680,2016-02-10 13:58:00, 8.25,401,515
1455112688,2016-02-10 13:58:08, 9.50,404,517
1455112696,2016-02-10 13:58:16, 9.50,403,516
1455112705,2016-02-10 13:58:25, 9.50,402,517
1455112713,2016-02-10 13:58:33, 9.50,400,517
1455112721,2016-02-10 13:58:41, 9.50,401,517
1455112729,2016-02-10 13:58:49, 9.50,400,517
1455112737,2016-02-10 13:58:57, 9.50,400,516
1455112745,2016-02-10 13:59:05, 9.50,399,517
1455112753,2016-02-10 13:59:13,10.25,400,517
1455112761,2016-02-10 13:59:21,10.25,398,516
1455112769,2016-02-10 13:59:29,10.25,396,515
1455112777,2016-02-10 13:59:37,10.25,396,516
1455112785,2016-02-10 13:59:45,10.25,396,516
1455112793,2016-02-10 13:59:53,10.25,396,516
1455112801,2016-02-10 14:00:01,10.25,395,516
1455112809,2016-02-10 14:00:09,10.25,396,516
1455112818,2016-02-10 14:00:18,10.75,395,516
1455112826,2016-02-10 14:00:26,10.75,394,516
1455112834,2016-02-10 14:00:34,10.75,395,515
1455112842,2016-02-10 14:00:42,10.75,395,516
1455112850,2016-02-10 14:00:50,10.75,394,515
1455112858,2016-02-10 14:00:58,10.75,393,517
1455112866,2016-02-10 14:01:06,10.75,395,516
1455112874,2016-02-10 14:01:14,10.75,397,516
1455112882,2016-02-10 14:01:22,11.25,394,515
1455112890,2016-02-10 14:01:30,11.25,393,517
1455112898,2016-02-10 14:01:38,11.25,394,517
1455112906,2016-02-10 14:01:46,11.25,389,516
1455112914,2016-02-10 14:01:54,11.25,394,515
1455112922,2016-02-10 14:02:02,11.25,381,515
1455112931,2016-02-10 14:02:11,11.25,378,515
1455112939,2016-02-10 14:02:19,11.25,376,515
1455112947,2016-02-10 14:02:27,11.75,374,516
1455113440,2016-02-10 14:10:40,13.00,348,514
1455113447,2016-02-10 14:10:47,13.00,345,514
1455113558,2016-02-10 14:12:38,13.25,343,514
1455113566,2016-02-10 14:12:46,13.25,361,512
1455113574,2016-02-10 14:12:54,13.25,378,512
1455113583,2016-02-10 14:13:03,13.25,381,512
1455113591,2016-02-10 14:13:11,13.25,383,512
1455113599,2016-02-10 14:13:19,13.25,383,512
1455113607,2016-02-10 14:13:27,13.25,384,513
1455113615,2016-02-10 14:13:35,13.25,383,513
1455113623,2016-02-10 14:13:43,13.25,384,513
1455113631,2016-02-10 14:13:51,13.25,382,513
1455113639,2016-02-10 14:13:59,13.25,386,513
1455113647,2016-02-10 14:14:07,13.50,384,513
1455113655,2016-02-10 14:14:15,13.50,383,513
1455113663,2016-02-10 14:14:23,13.50,385,513
1455113671,2016-02-10 14:14:31,13.50,385,513
1455113679,2016-02-10 14:14:39,13.50,384,513
1455113687,2016-02-10 14:14:47,13.50,385,513
1455113696,2016-02-10 14:14:56,13.50,385,513
1455113704,2016-02-10 14:15:04,13.50,385,513
1455113712,2016-02-10 14:15:12,13.50,386,514
1455113720,2016-02-10 14:15:20,13.50,385,513
1455113728,2016-02-10 14:15:28,13.50,386,513
1455113736,2016-02-10 14:15:36,13.50,386,513
1455113744,2016-02-10 14:15:44,13.50,385,513
1455113752,2016-02-10 14:15:52,13.50,386,513
1455113760,2016-02-10 14:16:00,13.50,387,513
1455113768,2016-02-10 14:16:08,13.50,389,513
1455113776,2016-02-10 14:16:16,13.50,387,513
1455113784,2016-02-10 14:16:24,13.50,387,513
1455113792,2016-02-10 14:16:32,13.50,385,513
1455113800,2016-02-10 14:16:40,13.50,385,512
1455113809,2016-02-10 14:16:49,13.50,384,512
1455113817,2016-02-10 14:16:57,13.50,384,512
1455113825,2016-02-10 14:17:05,13.50,387,513
1455113833,2016-02-10 14:17:13,13.50,386,513
1455113841,2016-02-10 14:17:21,13.50,387,514
1455113849,2016-02-10 14:17:29,13.50,386,514
1455113857,2016-02-10 14:17:37,13.50,387,513
1455113865,2016-02-10 14:17:45,13.50,386,514
1455113873,2016-02-10 14:17:53,13.50,389,513
1455113881,2016-02-10 14:18:01,13.50,387,513
1455113889,2016-02-10 14:18:09,13.50,386,513
1455113897,2016-02-10 14:18:17,13.50,386,514
1455113905,2016-02-10 14:18:25,13.50,387,514
1455113914,2016-02-10 14:18:34,13.50,387,514
1455113922,2016-02-10 14:18:42,13.50,387,514
1455113930,2016-02-10 14:18:50,13.50,387,513
1455113938,2016-02-10 14:18:58,13.50,387,514
1455113946,2016-02-10 14:19:06,13.50,385,513
1455113954,2016-02-10 14:19:14,13.50,388,513
1455113962,2016-02-10 14:19:22,13.50,387,513
1455113970,2016-02-10 14:19:30,13.75,388,513
1455113978,2016-02-10 14:19:38,13.75,386,513
1455113986,2016-02-10 14:19:46,13.75,386,513
1455113994,2016-02-10 14:19:54,13.75,386,513
1455114002,2016-02-10 14:20:02,13.75,391,513
1455114010,2016-02-10 14:20:10,13.75,386,513
1455114018,2016-02-10 14:20:18,13.75,385,513
1455114027,2016-02-10 14:20:27,13.75,384,513
1455114035,2016-02-10 14:20:35,13.75,384,513
1455114043,2016-02-10 14:20:43,13.75,387,513
1455114051,2016-02-10 14:20:51,13.75,387,513
1455114059,2016-02-10 14:20:59,13.75,388,513
1455114067,2016-02-10 14:21:07,13.75,385,513
1455114075,2016-02-10 14:21:15,13.75,384,513
1455114083,2016-02-10 14:21:23,13.75,384,513
1455114091,2016-02-10 14:21:31,13.75,385,513
1455114099,2016-02-10 14:21:39,13.75,384,512
1455114107,2016-02-10 14:21:47,13.75,385,513
1455114115,2016-02-10 14:21:55,13.75,386,514
1455114123,2016-02-10 14:22:03,13.75,385,513
1455114131,2016-02-10 14:22:11,13.75,386,513
1455114140,2016-02-10 14:22:20,13.75,386,513
1455114148,2016-02-10 14:22:28,13.75,385,513
1455114156,2016-02-10 14:22:36,13.75,386,513
1455114164,2016-02-10 14:22:44,13.75,391,513
1455114172,2016-02-10 14:22:52,13.75,386,513
1455114180,2016-02-10 14:23:00,13.75,386,513
1455114188,2016-02-10 14:23:08,13.75,386,514
1455114196,2016-02-10 14:23:16,13.75,384,513
1455114204,2016-02-10 14:23:24,13.75,386,513
1455114212,2016-02-10 14:23:32,13.75,384,512
1455114220,2016-02-10 14:23:40,13.75,384,513
1455114228,2016-02-10 14:23:48,13.75,387,513
1455114236,2016-02-10 14:23:56,13.75,385,512
1455114244,2016-02-10 14:24:04,13.75,387,513
1455114253,2016-02-10 14:24:13,13.75,383,512
1455114261,2016-02-10 14:24:21,13.75,383,513
1455114269,2016-02-10 14:24:29,13.75,385,513
1455114277,2016-02-10 14:24:37,13.75,384,513
1455114285,2016-02-10 14:24:45,13.75,386,513
1455114293,2016-02-10 14:24:53,13.75,383,513
1455114301,2016-02-10 14:25:01,13.75,384,513
1455114309,2016-02-10 14:25:09,13.75,386,513
1455114317,2016-02-10 14:25:17,13.75,385,513
1455114325,2016-02-10 14:25:25,13.75,381,513
1455114333,2016-02-10 14:25:33,13.75,384,513
1455114341,2016-02-10 14:25:41,13.75,384,513
1455114349,2016-02-10 14:25:49,13.75,385,513
1455114357,2016-02-10 14:25:57,13.75,386,513
1455114366,2016-02-10 14:26:06,13.75,384,512
1455114374,2016-02-10 14:26:14,13.75,384,512
1455114382,2016-02-10 14:26:22,13.75,385,513
1455114402,2016-02-10 14:26:42,13.75,354,514
1455114410,2016-02-10 14:26:50,13.75,377,513
1455114418,2016-02-10 14:26:58,14.00,384,512
1455114426,2016-02-10 14:27:06,14.00,386,513
1455114434,2016-02-10 14:27:14,14.00,386,513
1455114442,2016-02-10 14:27:22,14.00,387,513
1455114450,2016-02-10 14:27:30,14.00,382,513
1455114458,2016-02-10 14:27:38,14.00,386,513
1455114466,2016-02-10 14:27:46,14.00,386,513
1455114475,2016-02-10 14:27:55,14.00,386,513
1455114483,2016-02-10 14:28:03,14.00,386,513
1455114491,2016-02-10 14:28:11,14.00,388,513
1455114499,2016-02-10 14:28:19,14.00,387,513
1455114507,2016-02-10 14:28:27,14.00,387,513
1455114515,2016-02-10 14:28:35,14.00,386,513
1455114523,2016-02-10 14:28:43,14.00,388,513
1455114531,2016-02-10 14:28:51,14.00,375,513
1455114539,2016-02-10 14:28:59,14.00,384,513
1455114547,2016-02-10 14:29:07,14.00,384,513
1455114555,2016-02-10 14:29:15,14.00,386,513
1455114563,2016-02-10 14:29:23,14.00,386,513
1455114571,2016-02-10 14:29:31,14.00,388,513
1455114579,2016-02-10 14:29:39,14.00,386,513
1455114588,2016-02-10 14:29:48,14.00,386,513
1455114596,2016-02-10 14:29:56,14.00,382,513
1455114604,2016-02-10 14:30:04,14.00,385,513
1455114612,2016-02-10 14:30:12,14.00,386,513
1455114620,2016-02-10 14:30:20,14.00,385,513
1455114628,2016-02-10 14:30:28,14.00,394,513
1455114636,2016-02-10 14:30:36,14.00,387,513
1455114644,2016-02-10 14:30:44,14.00,384,513
1455114652,2016-02-10 14:30:52,14.00,386,513
1455114660,2016-02-10 14:31:00,14.00,387,513
1455114668,2016-02-10 14:31:08,14.00,386,513
1455114676,2016-02-10 14:31:16,14.00,386,513
1455114684,2016-02-10 14:31:24,14.00,386,513
1455114692,2016-02-10 14:31:32,14.00,385,513
1455114701,2016-02-10 14:31:41,14.00,385,513
1455114709,2016-02-10 14:31:49,14.00,383,513
1455114717,2016-02-10 14:31:57,14.00,385,514
1455114725,2016-02-10 14:32:05,14.00,386,513
1455114733,2016-02-10 14:32:13,14.00,388,513
1455114741,2016-02-10 14:32:21,14.00,386,513
1455114749,2016-02-10 14:32:29,14.00,385,513
1455114757,2016-02-10 14:32:37,14.00,388,514
1455114765,2016-02-10 14:32:45,14.00,387,514
1455114773,2016-02-10 14:32:53,14.00,388,514
1455114781,2016-02-10 14:33:01,14.00,387,513
1455114789,2016-02-10 14:33:09,14.00,387,513
1455114797,2016-02-10 14:33:17,14.00,388,513
1455114806,2016-02-10 14:33:26,14.00,385,513
1455114814,2016-02-10 14:33:34,14.00,386,513
1455114822,2016-02-10 14:33:42,14.00,384,513
1455114830,2016-02-10 14:33:50,14.00,379,513
1455114838,2016-02-10 14:33:58,14.00,386,513
1455114846,2016-02-10 14:34:06,14.00,384,512
1455114854,2016-02-10 14:34:14,14.00,384,512
1455114862,2016-02-10 14:34:22,14.00,384,513
1455114870,2016-02-10 14:34:30,14.00,385,513
1455114878,2016-02-10 14:34:38,14.00,385,513
1455114886,2016-02-10 14:34:46,14.00,386,513
1455114894,2016-02-10 14:34:54,14.00,386,513
1455114902,2016-02-10 14:35:02,14.00,386,513
1455114910,2016-02-10 14:35:10,14.00,386,513
1455114919,2016-02-10 14:35:19,14.00,386,513
1455114927,2016-02-10 14:35:27,14.25,385,513
1455114935,2016-02-10 14:35:35,14.25,387,513
1455114943,2016-02-10 14:35:43,14.25,386,513
1455114951,2016-02-10 14:35:51,14.25,384,514
1455114959,2016-02-10 14:35:59,14.25,385,514
1455114967,2016-02-10 14:36:07,14.25,386,514
1455114975,2016-02-10 14:36:15,14.25,386,513
1455114983,2016-02-10 14:36:23,14.25,385,514
1455114991,2016-02-10 14:36:31,14.25,386,514
1455114999,2016-02-10 14:36:39,14.25,385,514
1455115007,2016-02-10 14:36:47,14.25,384,514
1455115015,2016-02-10 14:36:55,14.25,385,514
1455115023,2016-02-10 14:37:03,14.25,383,514
1455115032,2016-02-10 14:37:12,14.25,383,513
1455115040,2016-02-10 14:37:20,14.25,384,513
1455115048,2016-02-10 14:37:28,14.25,386,513
1455115056,2016-02-10 14:37:36,14.25,394,513
1455115064,2016-02-10 14:37:44,14.25,386,513
1455115072,2016-02-10 14:37:52,14.25,385,513
1455115080,2016-02-10 14:38:00,14.25,384,513
1455115088,2016-02-10 14:38:08,14.25,373,513
1455115096,2016-02-10 14:38:16,14.25,382,513
1455115104,2016-02-10 14:38:24,14.25,383,513
1455115112,2016-02-10 14:38:32,14.25,383,513
1455115120,2016-02-10 14:38:40,14.25,383,513
1455115128,2016-02-10 14:38:48,14.25,384,513
1455115136,2016-02-10 14:38:56,14.25,384,513
1455115145,2016-02-10 14:39:05,14.25,385,513
1455115153,2016-02-10 14:39:13,14.25,383,513
1455115161,2016-02-10 14:39:21,14.25,395,513
1455115169,2016-02-10 14:39:29,14.25,388,513
